Freq.	V(n002)
5.75439937337154e+01	4.84176468221721e-01,-8.75293192661823e-02
5.88843655355586e+01	4.83455404080468e-01,-8.94347488710363e-02
6.02559586074355e+01	4.82702655563803e-01,-9.13754567351319e-02
6.16595001861479e+01	4.81916939411384e-01,-9.33516642275663e-02
6.30957344480190e+01	4.81096930486516e-01,-9.53635607541493e-02
6.45654229034652e+01	4.80241261368369e-01,-9.74113010050810e-02
6.60693448007593e+01	4.79348522045271e-01,-9.94950020636716e-02
6.76082975391978e+01	4.78417259721469e-01,-1.01614740374293e-01
6.91830970918933e+01	4.77445978750590e-01,-1.03770548568397e-01
7.07945784384134e+01	4.76433140709880e-01,-1.05962412148174e-01
7.24435960074986e+01	4.75377164630157e-01,-1.08190266028285e-01
7.41310241300914e+01	4.74276427397257e-01,-1.10453990937055e-01
7.58577575029180e+01	4.73129264341585e-01,-1.12753409679632e-01
7.76247116628688e+01	4.71933970033211e-01,-1.15088283266794e-01
7.94328234724277e+01	4.70688799300680e-01,-1.17458306914514e-01
8.12830516164095e+01	4.69391968492482e-01,-1.19863105920853e-01
8.31763771102667e+01	4.68041657000736e-01,-1.22302231428430e-01
8.51138038202372e+01	4.66636009067218e-01,-1.24775156082564e-01
8.70963589956076e+01	4.65173135892337e-01,-1.27281269597132e-01
8.91250938133741e+01	4.63651118067972e-01,-1.29819874242373e-01
9.12010839355905e+01	4.62068008355275e-01,-1.32390180271148e-01
9.33254300796986e+01	4.60421834828540e-01,-1.34991301302679e-01
9.54992586021431e+01	4.58710604406028e-01,-1.37622249685399e-01
9.77237220955805e+01	4.56932306788206e-01,-1.40281931863344e-01
9.99999999999995e+01	4.55084918823138e-01,-1.42969143773427e-01
1.02329299228075e+02	4.53166409317777e-01,-1.45682566304007e-01
1.04712854805089e+02	4.51174744312553e-01,-1.48420760848268e-01
1.07151930523760e+02	4.49107892834975e-01,-1.51182164989182e-01
1.09647819614318e+02	4.46963833145848e-01,-1.53965088356077e-01
1.12201845430196e+02	4.44740559489223e-01,-1.56767708696098e-01
1.14815362149688e+02	4.42436089354175e-01,-1.59588068207094e-01
1.17489755493952e+02	4.40048471253102e-01,-1.62424070181604e-01
1.20226443461741e+02	4.37575793017236e-01,-1.65273476014620e-01
1.23026877081237e+02	4.35016190605591e-01,-1.68133902630598e-01
1.25892541179416e+02	4.32367857418579e-01,-1.71002820387726e-01
1.28824955169313e+02	4.29629054101930e-01,-1.73877551519585e-01
1.31825673855640e+02	4.26798118820529e-01,-1.76755269176119e-01
1.34896288259165e+02	4.23873477975138e-01,-1.79632997127001e-01
1.38038426460288e+02	4.20853657327938e-01,-1.82507610191103e-01
1.41253754462275e+02	4.17737293495266e-01,-1.85375835455657e-01
1.44543977074592e+02	4.14523145758055e-01,-1.88234254347804e-01
1.47910838816820e+02	4.11210108132225e-01,-1.91079305619411e-01
1.51356124843620e+02	4.07797221632844e-01,-1.93907289303304e-01
1.54881661891247e+02	4.04283686657320e-01,-1.96714371695171e-01
1.58489319246110e+02	4.00668875404287e-01,-1.99496591410499e-01
1.62181009735892e+02	3.96952344236462e-01,-2.02249866559680e-01
1.65958690743755e+02	3.93133845887596e-01,-2.04970003077099e-01
1.69824365246173e+02	3.89213341406023e-01,-2.07652704231296e-01
1.73780082874936e+02	3.85191011720281e-01,-2.10293581333446e-01
1.77827941003891e+02	3.81067268706156e-01,-2.12888165650203e-01
1.81970085860997e+02	3.76842765629398e-01,-2.15431921514630e-01
1.86208713666286e+02	3.72518406834505e-01,-2.17920260615517e-01
1.90546071796323e+02	3.68095356547578e-01,-2.20348557430950e-01
1.94984459975803e+02	3.63575046660511e-01,-2.22712165756752e-01
1.99526231496887e+02	3.58959183364836e-01,-2.25006436264539e-01
2.04173794466952e+02	3.54249752506604e-01,-2.27226735007815e-01
2.08929613085403e+02	3.49449023538824e-01,-2.29368462778069e-01
2.13796208950222e+02	3.44559551955358e-01,-2.31427075196490e-01
2.18776162394954e+02	3.39584180099781e-01,-2.33398103410996e-01
2.23872113856832e+02	3.34526036254597e-01,-2.35277175253118e-01
2.29086765276776e+02	3.29388531930332e-01,-2.37060036695236e-01
2.34422881531991e+02	3.24175357290276e-01,-2.38742573436034e-01
2.39883291901947e+02	3.18890474664874e-01,-2.40320832431249e-01
2.45470891568501e+02	3.13538110129808e-01,-2.41791043178056e-01
2.51188643150956e+02	3.08122743143306e-01,-2.43149638555144e-01
2.57039578276885e+02	3.02649094260974e-01,-2.44393275016927e-01
2.63026799189536e+02	2.97122110969958e-01,-2.45518851939591e-01
2.69153480392690e+02	2.91546951708270e-01,-2.46523529919054e-01
2.75422870333815e+02	2.85928968159011e-01,-2.47404747826368e-01
2.81838293126443e+02	2.80273685932746e-01,-2.48160238434858e-01
2.88403150312659e+02	2.74586783773801e-01,-2.48788042445091e-01
2.95120922666637e+02	2.68874071447350e-01,-2.49286520748717e-01
3.01995172040200e+02	2.63141466483418e-01,-2.49654364789934e-01
3.09029543251357e+02	2.57394969970858e-01,-2.49890604903686e-01
3.16227766016836e+02	2.51640641608643e-01,-2.49994616532261e-01
3.23593656929626e+02	2.45884574233087e-01,-2.49966124246381e-01
3.31131121482589e+02	2.40132868047623e-01,-2.49805203522734e-01
3.38844156139200e+02	2.34391604786340e-01,-2.49512280256612e-01
3.46736850452529e+02	2.28666822043505e-01,-2.49088128015521e-01
3.54813389233573e+02	2.22964487998741e-01,-2.48533863066645e-01
3.63078054770099e+02	2.17290476761449e-01,-2.47850937237499e-01
3.71535229097170e+02	2.11650544548633e-01,-2.47041128694361e-01
3.80189396320558e+02	2.06050306897673e-01,-2.46106530746771e-01
3.89045144994278e+02	2.00495217100132e-01,-2.45049538808048e-01
3.98107170553494e+02	1.94990546024695e-01,-2.43872835661004e-01
4.07380277804110e+02	1.89541363477254e-01,-2.42579375194616e-01
4.16869383470332e+02	1.84152521224355e-01,-2.41172364791016e-01
4.26579518801589e+02	1.78828637783251e-01,-2.39655246552652e-01
4.36515832240163e+02	1.73574085058048e-01,-2.38031677566843e-01
4.46683592150960e+02	1.68392976877414e-01,-2.36305509409048e-01
4.57088189614872e+02	1.63289159465483e-01,-2.34480767087191e-01
4.67735141287195e+02	1.58266203854334e-01,-2.32561627627400e-01
4.78630092322635e+02	1.53327400224173e-01,-2.30552398496704e-01
4.89778819368442e+02	1.48475754136449e-01,-2.28457496050879e-01
5.01187233627268e+02	1.43713984605813e-01,-2.26281424185961e-01
5.12861383991361e+02	1.39044523939484e-01,-2.24028753360331e-01
5.24807460249769e+02	1.34469519257166e-01,-2.21704100140998e-01
5.37031796370249e+02	1.29990835591547e-01,-2.19312107413122e-01
5.49540873857620e+02	1.25610060458460e-01,-2.16857425376333e-01
5.62341325190345e+02	1.21328509777168e-01,-2.14344693435213e-01
5.75439937337152e+02	1.17147235014817e-01,-2.11778523074914e-01
5.88843655355584e+02	1.13067031424869e-01,-2.09163481796422e-01
6.02559586074353e+02	1.09088447247145e-01,-2.06504078169849e-01
6.16595001861477e+02	1.05211793736854e-01,-2.03804748048471e-01
6.30957344480188e+02	1.01437155891443e-01,-2.01069841971332e-01
6.45654229034650e+02	9.77644037471530e-02,-1.98303613768232e-01
6.60693448007591e+02	9.41932041215938e-02,-1.95510210367911e-01
6.76082975391976e+02	9.07230326841853e-02,-1.92693662798435e-01
6.91830970918931e+02	8.73531862428888e-02,-1.89857878358154e-01
7.07945784384132e+02	8.40827951429266e-02,-1.87006633926222e-01
7.24435960074984e+02	8.09108356810761e-02,-1.84143570373576e-01
7.41310241300911e+02	7.78361424473919e-02,-1.81272188028405e-01
7.58577575029177e+02	7.48574205147115e-02,-1.78395843144507e-01
7.76247116628685e+02	7.19732574048869e-02,-1.75517745316459e-01
7.94328234724275e+02	6.91821347692072e-02,-1.72640955782163e-01
8.12830516164092e+02	6.64824397288514e-02,-1.69768386550987e-01
8.31763771102664e+02	6.38724758292968e-02,-1.66902800294316e-01
8.51138038202369e+02	6.13504735703646e-02,-1.64046810934789e-01
8.70963589956073e+02	5.89146004809176e-02,-1.61202884870689e-01
8.91250938133738e+02	5.65629707140976e-02,-1.58373342772845e-01
9.12010839355902e+02	5.42936541453657e-02,-1.55560361892824e-01
9.33254300796983e+02	5.21046849614596e-02,-1.52765978823156e-01
9.54992586021428e+02	4.99940697337040e-02,-1.49992092652625e-01
9.77237220955802e+02	4.79597949738883e-02,-1.47240468462331e-01
9.99999999999991e+02	4.59998341751884e-02,-1.44512741111119e-01
1.02329299228075e+03	4.41121543443415e-02,-1.41810419262027e-01
1.04712854805089e+03	4.22947220345372e-02,-1.39134889604620e-01
1.07151930523760e+03	4.05455088912537e-02,-1.36487421231321e-01
1.09647819614318e+03	3.88624967256084e-02,-1.33869170129109e-01
1.12201845430195e+03	3.72436821317040e-02,-1.31281183751231e-01
1.14815362149687e+03	3.56870806659933e-02,-1.28724405636754e-01
1.17489755493952e+03	3.41907306078727e-02,-1.26199680048866e-01
1.20226443461740e+03	3.27526963215888e-02,-1.23707756605882e-01
1.23026877081237e+03	3.13710712401296e-02,-1.21249294881708e-01
1.25892541179416e+03	3.00439804921113e-02,-1.18824868955305e-01
1.28824955169312e+03	2.87695831927841e-02,-1.16434971891204e-01
1.31825673855640e+03	2.75460744201998e-02,-1.14080020135590e-01
1.34896288259164e+03	2.63716868973415e-02,-1.11760357814653e-01
1.38038426460287e+03	2.52446924006228e-02,-1.09476260924044e-01
1.41253754462274e+03	2.41634029146597e-02,-1.07227941400149e-01
1.44543977074591e+03	2.31261715526140e-02,-1.05015551065669e-01
1.47910838816819e+03	2.21313932607203e-02,-1.02839185443582e-01
1.51356124843619e+03	2.11775053248701e-02,-1.00698887435017e-01
1.54881661891247e+03	2.02629876963317e-02,-9.85946508578643e-02
1.58489319246110e+03	1.93863631528659e-02,-9.65264238441380e-02
1.62181009735891e+03	1.85461973106542e-02,-9.44941120951003e-02
1.65958690743754e+03	1.77410985016056e-02,-9.24975819941209e-02
1.69824365246173e+03	1.69697175297569e-02,-9.05366635780153e-02
1.73780082874936e+03	1.62307473196358e-02,-8.86111533683207e-02
1.77827941003891e+03	1.55229224686256e-02,-8.67208170645655e-02
1.81970085860997e+03	1.48450187145585e-02,-8.48653921021029e-02
1.86208713666285e+03	1.41958523289767e-02,-8.30445900775133e-02
1.90546071796323e+03	1.35742794457360e-02,-8.12580990449388e-02
1.94984459975803e+03	1.29791953338982e-02,-7.95055856870046e-02
1.99526231496886e+03	1.24095336231538e-02,-7.77866973642198e-02
2.04173794466951e+03	1.18642654893511e-02,-7.61010640469222e-02
2.08929613085402e+03	1.13423988070731e-02,-7.44483001339712e-02
2.13796208950221e+03	1.08429772756015e-02,-7.28280061624751e-02
2.18776162394953e+03	1.03650795240440e-02,-7.12397704128969e-02
2.23872113856832e+03	9.90781820086705e-03,-6.96831704138962e-02
2.29086765276775e+03	9.47033905257640e-03,-6.81577743512613e-02
2.34422881531990e+03	9.05181999582493e-03,-6.66631423852465e-02
2.39883291901947e+03	8.65147018678842e-03,-6.51988278805787e-02
2.45470891568501e+03	8.26852909124829e-03,-6.37643785533218e-02
2.51188643150955e+03	7.90226555844418e-03,-6.23593375387032e-02
2.57039578276884e+03	7.55197690141246e-03,-6.09832443839024e-02
2.63026799189535e+03	7.21698798620644e-03,-5.96356359696966e-02
2.69153480392689e+03	6.89665033209872e-03,-5.83160473647359e-02
2.75422870333814e+03	6.59034122459574e-03,-5.70240126161012e-02
2.81838293126442e+03	6.29746284284513e-03,-5.57590654796648e-02
2.88403150312658e+03	6.01744140279015e-03,-5.45207400936475e-02
2.95120922666635e+03	5.74972631721783e-03,-5.33085715986276e-02
3.01995172040198e+03	5.49378937365856e-03,-5.21220967071275e-02
3.09029543251356e+03	5.24912393092423e-03,-5.09608542257674e-02
3.16227766016835e+03	5.01524413491649e-03,-4.98243855328436e-02
3.23593656929625e+03	4.79168415419685e-03,-4.87122350140583e-02
3.31131121482588e+03	4.57799743568452e-03,-4.76239504589983e-02
3.38844156139199e+03	4.37375598073446e-03,-4.65590834208344e-02
3.46736850452528e+03	4.17854964174720e-03,-4.55171895415903e-02
3.54813389233572e+03	3.99198543937142e-03,-4.44978288452095e-02
3.63078054770097e+03	3.81368690028063e-03,-4.35005660005355e-02
3.71535229097168e+03	3.64329341543385e-03,-4.25249705562036e-02
3.80189396320557e+03	3.48045961866854e-03,-4.15706171493411e-02
3.89045144994276e+03	3.32485478541858e-03,-4.06370856898618e-02
3.98107170553493e+03	3.17616225130344e-03,-3.97239615220475e-02
4.07380277804108e+03	3.03407885029297e-03,-3.88308355650080e-02
4.16869383470331e+03	2.89831437211746e-03,-3.79573044335225e-02
4.26579518801588e+03	2.76859103856252e-03,-3.71029705406785e-02
4.36515832240161e+03	2.64464299826340e-03,-3.62674421836368e-02
4.46683592150958e+03	2.52621583959263e-03,-3.54503336137773e-02
4.57088189614870e+03	2.41306612121818e-03,-3.46512650923991e-02
4.67735141287193e+03	2.30496091989589e-03,-3.38698629330811e-02
4.78630092322633e+03	2.20167739505019e-03,-3.31057595317374e-02
4.89778819368441e+03	2.10300236968945e-03,-3.23585933853405e-02
5.01187233627267e+03	2.00873192719795e-03,-3.16280091002205e-02
5.12861383991359e+03	1.91867102354381e-03,-3.09136573907928e-02
5.24807460249767e+03	1.83263311444167e-03,-3.02151950695124e-02
5.37031796370247e+03	1.75043979701029e-03,-2.95322850287984e-02
5.49540873857618e+03	1.67192046546796e-03,-2.88645962156260e-02
5.62341325190343e+03	1.59691198041266e-03,-2.82118035994359e-02
5.75439937337150e+03	1.52525835123949e-03,-2.75735881339684e-02
5.88843655355582e+03	1.45681043125378e-03,-2.69496367135863e-02
6.02559586074351e+03	1.39142562504580e-03,-2.63396421246164e-02
6.16595001861475e+03	1.32896760770082e-03,-2.57433029921976e-02
6.30957344480186e+03	1.26930605542659e-03,-2.51603237230953e-02
6.45654229034648e+03	1.21231638718959e-03,-2.45904144449041e-02
6.60693448007588e+03	1.15787951696075e-03,-2.40332909420366e-02
6.76082975391974e+03	1.10588161618091e-03,-2.34886745888619e-02
6.91830970918928e+03	1.05621388606667e-03,-2.29562922803360e-02
7.07945784384129e+03	1.00877233938719e-03,-2.24358763604385e-02
7.24435960074981e+03	9.63457591352846e-04,-2.19271645487073e-02
7.41310241300908e+03	9.20174659267229e-04,-2.14298998651430e-02
7.58577575029174e+03	8.78832770604144e-04,-2.09438305537307e-02
7.76247116628682e+03	8.39345179181827e-04,-2.04687100048122e-02
7.94328234724272e+03	8.01628989116848e-04,-2.00042966765201e-02
8.12830516164089e+03	7.65604986250434e-04,-1.95503540154711e-02
8.31763771102661e+03	7.31197476750096e-04,-1.91066503768987e-02
8.51138038202366e+03	6.98334132599389e-04,-1.86729589443918e-02
8.70963589956070e+03	6.66945843698515e-04,-1.82490576493920e-02
8.91250938133734e+03	6.36966576308097e-04,-1.78347290905894e-02
9.12010839355898e+03	6.08333237577908e-04,-1.74297604533457e-02
9.33254300796979e+03	5.80985545911637e-04,-1.70339434292609e-02
9.54992586021424e+03	5.54865906927771e-04,-1.66470741359920e-02
9.77237220955798e+03	5.29919294785517e-04,-1.62689530374198e-02
9.99999999999987e+03	5.06093138653286e-04,-1.58993848642534e-02
1.02329299228074e+04	4.83337214105622e-04,-1.55381785351524e-02
1.04712854805089e+04	4.61603539242573e-04,-1.51851470784397e-02
1.07151930523759e+04	4.40846275333432e-04,-1.48401075544701e-02
1.09647819614317e+04	4.21021631794386e-04,-1.45028809787143e-02
1.12201845430195e+04	4.02087775317091e-04,-1.41732922456106e-02
1.14815362149687e+04	3.84004742972319e-04,-1.38511700532314e-02
1.17489755493951e+04	3.66734359119817e-04,-1.35363468288069e-02
1.20226443461740e+04	3.50240155962249e-04,-1.32286586551425e-02
1.23026877081237e+04	3.34487297587542e-04,-1.29279451979626e-02
1.25892541179415e+04	3.19442507350299e-04,-1.26340496342086e-02
